2014-10-28 00:00:00,hou,31,73,12,29,34,50,14,33,22,7,3,13,30,108,lal,28,79,3,10,31,39,11,25,16,7,3,11,32,90
2014-10-28 00:00:00,orl,32,84,4,11,16,21,16,40,17,5,9,18,25,84,nop,41,101,4,17,15,31,26,36,20,10,17,9,17,101
2014-10-28 00:00:00,dal,38,78,8,21,16,19,9,24,17,9,3,10,20,100,sas,37,70,14,28,13,16,9,29,23,5,3,20,20,101
2014-10-29 00:00:00,brk,39,80,7,19,20,26,9,30,20,6,7,20,21,105,bos,49,88,8,22,15,23,9,26,28,11,5,12,25,121
2014-10-29 00:00:00,mil,39,80,7,14,21,24,3,32,25,9,10,14,25,106,cho,41,101,6,21,20,29,15,35,27,8,9,10,20,108
2014-10-29 00:00:00,det,31,84,6,26,11,19,8,37,15,4,5,15,27,79,den,30,85,6,24,23,31,14,37,17,7,4,15,21,89
2014-10-29 00:00:00,phi,34,89,6,21,17,30,15,27,17,10,5,11,29,91,ind,38,81,8,25,19,28,14,36,22,5,13,17,24,103
2014-10-29 00:00:00,min,39,86,6,12,17,23,19,28,20,8,4,23,21,101,mem,43,82,4,15,15,20,10,23,21,10,5,17,21,105
2014-10-29 00:00:00,was,36,75,6,19,17,24,7,29,20,7,2,14,20,95,mia,39,81,9,28,20,23,12,32,20,9,3,14,17,107
2014-10-29 00:00:00,chi,36,71,7,24,25,30,10,37,21,9,4,15,18,104,nyk,31,85,3,17,15,17,14,24,19,9,5,11,22,80
2014-10-29 00:00:00,lal,37,86,4,13,21,25,12,26,20,9,3,13,18,99,pho,45,82,16,32,13,18,9,31,23,5,3,14,25,119
2014-10-29 00:00:00,okc,33,81,2,16,21,26,14,29,19,9,5,13,28,89,por,39,87,11,29,17,22,13,29,23,4,9,10,19,106
2014-10-29 00:00:00,gsw,33,75,6,27,23,32,7,37,21,12,8,22,32,95,sac,24,78,3,18,26,35,15,35,13,11,3,26,26,77
2014-10-29 00:00:00,atl,40,80,13,22,9,17,10,32,26,6,8,17,24,102,tor,37,90,8,26,27,33,16,32,26,13,9,9,22,109
2014-10-29 00:00:00,hou,40,77,14,27,10,14,8,27,18,7,6,18,23,104,uta,38,81,3,18,14,17,13,21,16,8,6,13,16,93
2014-10-30 00:00:00,nyk,37,69,6,12,15,18,9,26,30,9,1,15,26,95,cle,32,70,9,24,17,20,11,22,22,5,2,19,15,90
2014-10-30 00:00:00,uta,36,83,14,35,16,18,15,25,22,6,0,16,21,102,dal,47,85,8,21,18,23,13,31,25,8,5,9,15,120
2014-10-30 00:00:00,okc,28,65,6,21,28,34,8,39,23,5,2,22,27,90,lac,34,87,7,30,18,25,14,19,17,10,4,11,27,93
2014-10-30 00:00:00,det,38,91,7,21,8,13,14,32,20,3,5,12,24,91,min,37,76,4,10,19,28,10,33,18,8,3,12,21,97
2014-10-30 00:00:00,was,39,80,7,13,20,26,6,31,22,10,0,12,25,105,orl,37,72,6,15,18,24,3,30,20,4,1,18,23,98
2014-10-31 00:00:00,cle,41,104,3,15,29,33,20,32,18,8,4,9,18,114,chi,41,90,13,31,13,17,11,31,25,4,14,19,28,108
2014-10-31 00:00:00,mem,35,79,7,19,20,27,11,29,20,11,2,9,21,97,ind,34,74,8,21,13,16,11,35,19,5,3,18,15,89
2014-10-31 00:00:00,lac,34,71,12,33,38,44,6,30,25,6,2,14,26,118,lal,42,82,7,20,20,28,9,31,24,5,2,14,35,111
2014-10-31 00:00:00,phi,32,86,5,23,12,22,12,30,20,9,5,16,18,81,mil,36,88,9,24,12,21,15,40,25,10,11,18,19,93
2014-10-31 00:00:00,sas,32,78,8,25,17,23,5,40,20,3,3,12,25,89,pho,35,87,2,18,22,26,12,38,15,2,5,7,21,94
2014-10-31 00:00:00,por,34,83,9,26,17,19,10,28,20,5,8,10,26,94,sac,34,81,4,10,31,35,14,35,14,6,2,10,24,103
2014-11-01 00:00:00,ind,31,81,12,32,18,21,11,33,25,5,5,18,26,92,atl,35,69,7,20,25,33,3,34,26,10,6,12,20,102
2014-11-01 00:00:00,mem,29,80,3,11,10,13,9,36,16,8,0,18,22,71,cho,26,72,4,14,13,18,5,39,17,10,4,20,16,69
2014-11-01 00:00:00,brk,42,87,7,26,11,13,12,36,18,3,3,8,23,102,det,32,76,1,17,25,35,10,31,21,3,3,7,15,90
2014-11-01 00:00:00,lal,41,88,4,14,18,25,17,20,21,9,3,22,27,104,gsw,46,83,11,23,24,28,12,31,30,10,4,20,26,127
2014-11-01 00:00:00,bos,37,98,1,25,15,18,14,30,20,10,8,10,26,90,hou,32,76,12,34,28,40,10,39,20,9,8,17,24,104
2014-11-01 00:00:00,chi,33,69,9,23,31,40,5,33,15,3,8,14,24,106,min,38,85,4,12,25,31,13,29,26,9,4,10,29,105
2014-11-01 00:00:00,dal,46,89,6,25,11,19,11,33,25,4,6,12,25,109,nop,38,89,7,19,21,28,14,33,24,8,4,13,19,104
2014-11-01 00:00:00,den,35,80,7,26,14,20,11,30,19,4,10,17,26,91,okc,37,80,6,20,22,31,6,35,24,8,6,13,20,102
2014-11-01 00:00:00,tor,33,83,4,21,38,48,15,35,13,4,4,7,21,108,orl,38,81,7,20,12,24,9,31,25,3,7,14,37,95
2014-11-01 00:00:00,mia,41,83,12,24,20,29,9,26,33,16,0,16,20,114,phi,35,67,7,23,19,26,4,33,28,9,10,24,21,96
2014-11-01 00:00:00,pho,36,87,7,31,12,15,6,28,17,8,7,11,22,91,uta,42,88,7,26,27,33,13,39,19,10,6,13,15,118
2014-11-01 00:00:00,mil,34,80,9,22,20,24,16,26,18,11,3,27,28,97,was,40,73,4,13,24,33,6,28,28,18,5,19,21,108
2014-11-02 00:00:00,sac,34,68,3,10,27,33,9,37,21,4,11,19,22,98,lac,33,88,9,31,17,21,11,24,23,10,7,8,25,92
2014-11-02 00:00:00,tor,37,79,4,16,24,39,9,19,11,8,5,10,28,102,mia,35,70,9,24,28,38,11,32,22,6,6,16,29,107
2014-11-02 00:00:00,cho,33,70,6,15,21,29,8,30,20,7,2,12,16,93,nyk,39,78,8,16,10,17,8,27,23,5,0,12,26,96
2014-11-02 00:00:00,gsw,36,81,6,19,17,21,7,34,22,11,7,17,16,95,por,37,92,7,27,9,14,17,39,20,9,2,19,19,90
2014-11-03 00:00:00,okc,32,82,8,23,13,21,15,29,14,3,3,17,17,85,brk,44,84,11,23,17,19,9,33,25,11,3,8,21,116
2014-11-03 00:00:00,bos,45,102,11,31,12,16,22,27,29,9,6,17,21,113,dal,44,82,14,25,16,20,7,29,24,5,9,17,17,118
2014-11-03 00:00:00,sac,34,81,2,9,40,47,14,36,21,8,5,15,28,110,den,36,93,5,24,28,33,15,27,22,4,7,15,35,105
2014-11-03 00:00:00,uta,36,77,10,27,19,24,9,34,24,4,2,17,20,101,lac,41,81,10,23,15,17,5,30,28,6,6,10,17,107
2014-11-03 00:00:00,nop,29,86,4,24,19,29,14,35,14,5,3,12,30,81,mem,31,76,4,14,27,37,9,43,19,5,6,11,24,93
2014-11-03 00:00:00,hou,32,75,16,34,24,30,13,34,27,12,6,21,20,104,phi,33,74,11,22,16,23,6,25,19,12,4,17,20,93
2014-11-04 00:00:00,orl,38,88,6,14,8,14,14,34,21,6,6,11,22,90,chi,35,75,7,15,21,27,10,34,23,6,9,12,18,98
2014-11-04 00:00:00,mil,37,83,7,21,6,7,9,30,20,12,5,12,22,87,ind,31,78,6,24,13,22,15,32,14,4,9,17,17,81
2014-11-04 00:00:00,pho,41,91,6,18,24,31,13,39,28,6,7,13,29,112,lal,35,88,6,16,30,41,18,31,16,7,8,12,25,106
2014-11-04 00:00:00,hou,35,68,17,37,21,27,9,29,22,8,5,16,26,108,mia,31,74,12,28,17,27,13,21,16,7,2,15,21,91
2014-11-04 00:00:00,cho,37,80,6,21,11,13,6,28,23,6,1,12,15,91,nop,38,81,5,18,19,19,11,36,26,5,6,12,19,100
2014-11-04 00:00:00,was,39,80,8,18,12,19,10,31,26,8,4,12,25,98,nyk,30,81,8,15,15,19,15,28,16,5,4,18,23,83
2014-11-04 00:00:00,cle,31,85,9,21,11,14,13,28,18,5,3,14,19,82,por,37,75,8,25,19,25,9,39,21,7,4,11,20,101
2014-11-04 00:00:00,okc,34,65,6,21,14,25,6,35,23,4,3,19,27,88,tor,32,81,8,31,28,33,12,27,23,6,3,10,24,100
2014-11-05 00:00:00,tor,42,87,7,16,19,23,6,18,18,11,4,7,18,110,bos,40,78,10,26,17,18,17,38,22,5,3,27,25,107
2014-11-05 00:00:00,min,37,90,7,17,17,22,13,38,22,9,4,11,21,98,brk,36,82,8,21,11,17,7,35,17,6,5,18,22,91
2014-11-05 00:00:00,mia,30,77,4,22,25,31,6,30,19,6,4,8,25,89,cho,35,82,5,18,21,29,13,36,23,4,9,12,24,96
2014-11-05 00:00:00,nyk,39,90,9,20,8,10,11,32,25,3,9,9,23,95,det,32,87,11,23,23,33,19,36,17,5,4,8,16,98
2014-11-05 00:00:00,lac,38,82,7,19,21,27,5,25,26,12,2,14,14,104,gsw,43,74,15,25,20,20,4,35,29,7,3,23,22,121
2014-11-05 00:00:00,chi,34,73,5,16,22,30,7,35,24,8,3,16,18,95,mil,33,89,3,15,17,20,18,32,19,10,3,14,28,86
2014-11-05 00:00:00,orl,39,88,3,20,10,12,14,37,14,11,3,24,20,91,phi,33,77,8,25,15,23,6,32,22,12,12,20,18,89
2014-11-05 00:00:00,mem,40,80,9,17,13,17,8,29,25,10,1,16,21,102,pho,32,69,8,21,19,21,5,30,13,11,4,18,20,91
2014-11-05 00:00:00,den,37,82,9,28,26,31,7,25,24,4,5,14,37,109,sac,42,76,8,20,39,50,9,31,21,8,3,13,30,131
2014-11-05 00:00:00,atl,38,92,8,25,8,11,10,27,26,14,5,13,25,92,sas,31,69,5,17,27,38,11,39,25,7,9,19,15,94
2014-11-05 00:00:00,cle,30,72,6,16,34,40,7,23,6,8,4,12,22,100,uta,39,77,7,21,17,22,13,28,26,3,8,12,26,102
2014-11-05 00:00:00,ind,35,90,8,27,16,20,14,43,22,3,9,18,27,94,was,34,91,7,17,21,23,7,36,24,7,7,12,22,96
2014-11-06 00:00:00,sas,31,90,2,20,17,19,12,29,17,12,1,14,24,81,hou,34,72,10,27,20,33,8,36,18,7,6,21,20,98
2014-11-06 00:00:00,dal,33,90,5,23,16,16,8,26,14,6,4,7,17,87,por,40,77,12,30,16,19,12,41,25,3,6,17,21,108
2014-11-07 00:00:00,ind,40,88,5,19,13,13,14,28,18,2,6,13,17,98,bos,39,85,9,27,14,16,9,29,26,6,3,12,19,101
2014-11-07 00:00:00,nyk,37,90,8,19,17,21,15,28,22,7,2,14,24,99,brk,38,74,14,24,20,26,7,35,18,6,6,16,24,110
2014-11-07 00:00:00,atl,43,93,13,33,20,26,7,31,28,8,3,19,33,119,cho,48,97,6,21,20,27,11,40,31,6,7,19,30,122
2014-11-07 00:00:00,cle,40,84,6,23,24,33,6,36,25,5,3,8,14,110,den,40,85,11,29,10,15,8,34,22,5,5,13,22,101
2014-11-07 00:00:00,mil,36,77,5,20,18,23,9,26,26,10,6,13,19,95,det,37,75,11,23,13,24,12,28,18,7,5,18,24,98
2014-11-07 00:00:00,mem,34,81,9,18,14,17,9,29,21,10,4,8,14,91,okc,37,79,12,25,3,11,10,34,16,3,1,17,18,89
2014-11-07 00:00:00,min,40,93,4,18,19,25,9,29,24,9,7,12,22,103,orl,46,91,5,10,15,19,12,40,19,5,6,21,27,112
2014-11-07 00:00:00,chi,40,78,12,24,26,34,12,28,25,4,6,17,21,118,phi,43,91,12,30,17,25,17,25,29,7,2,12,29,115
2014-11-07 00:00:00,sac,39,91,3,16,33,39,13,47,16,6,4,15,27,114,pho,42,98,10,31,18,25,9,33,19,7,7,12,33,112
2014-11-07 00:00:00,was,30,83,3,19,21,32,16,34,19,7,5,13,29,84,tor,35,80,9,22,24,31,10,39,19,5,3,13,27,103
2014-11-07 00:00:00,dal,42,88,9,24,12,14,13,29,23,12,3,8,22,105,uta,29,68,9,28,15,19,9,32,19,4,6,21,17,82
2014-11-08 00:00:00,nyk,40,84,8,21,8,11,13,31,26,2,6,15,29,96,atl,33,81,9,22,28,36,12,29,18,10,5,8,17,103
2014-11-08 00:00:00,bos,42,81,7,19,15,20,7,38,25,6,3,12,17,106,chi,42,92,8,18,9,15,11,27,26,5,2,8,16,101
2014-11-08 00:00:00,gsw,39,87,9,28,11,17,15,39,22,11,8,26,19,98,hou,30,86,10,42,17,21,16,30,13,14,0,22,17,87
2014-11-08 00:00:00,was,39,81,2,11,17,23,13,36,23,8,4,14,25,97,ind,33,77,8,24,16,25,8,30,11,5,3,18,24,90
2014-11-08 00:00:00,por,36,80,10,25,20,25,9,34,25,2,3,16,26,102,lac,40,81,5,12,21,30,8,29,17,8,4,7,19,106
2014-11-08 00:00:00,min,35,87,4,16,18,23,17,32,13,9,2,16,17,92,mia,41,78,5,13,15,17,6,34,26,8,2,14,19,102
2014-11-08 00:00:00,mem,29,82,3,14,31,34,15,25,15,9,2,13,18,92,mil,40,88,5,18,8,11,16,27,24,7,4,16,24,93
2014-11-08 00:00:00,nop,40,85,8,21,12,14,6,24,22,11,9,11,20,100,sas,36,80,5,18,22,29,17,32,15,4,7,18,17,99
2014-11-09 00:00:00,orl,39,75,8,15,10,16,5,26,25,7,2,17,24,96,brk,40,83,4,14,20,23,14,31,23,10,5,14,21,104
2014-11-09 00:00:00,mia,42,76,9,23,12,20,6,32,31,7,3,13,23,105,dal,35,83,9,29,17,24,15,26,22,8,7,13,15,96
2014-11-09 00:00:00,uta,33,72,6,15,25,35,9,34,20,7,2,11,18,97,det,36,93,6,23,18,25,18,33,19,6,2,11,22,96
2014-11-09 00:00:00,cho,35,79,3,14,19,27,12,27,15,5,0,11,18,92,lal,42,82,6,17,17,22,8,30,28,8,2,11,23,107
2014-11-09 00:00:00,sac,36,80,6,24,15,22,9,28,23,11,2,10,24,93,okc,36,78,6,18,23,27,11,29,16,5,6,14,22,101
2014-11-09 00:00:00,gsw,33,69,11,24,18,21,3,33,16,9,7,26,26,95,pho,34,79,12,30,27,33,9,30,17,9,2,21,19,107
2014-11-09 00:00:00,den,36,91,5,13,23,30,18,37,14,5,7,15,22,100,por,45,100,16,31,10,14,16,35,27,7,11,10,21,116
2014-11-09 00:00:00,phi,33,87,10,34,12,18,11,20,19,11,6,17,23,88,tor,43,76,7,17,27,30,4,35,23,12,8,20,17,120
2014-11-10 00:00:00,det,34,80,7,14,16,25,9,37,19,5,6,15,21,91,chi,39,88,7,20,17,20,9,40,22,6,8,10,19,102
2014-11-10 00:00:00,nop,41,93,12,27,17,20,14,26,31,8,5,5,20,111,cle,40,81,13,27,25,30,12,33,26,3,5,9,13,118
2014-11-10 00:00:00,uta,32,74,6,21,16,21,5,32,18,5,6,11,18,86,ind,39,90,6,15,13,15,13,31,16,3,3,7,19,97
2014-11-10 00:00:00,sas,33,83,2,19,21,27,10,29,20,11,4,8,17,89,lac,33,74,5,22,14,17,8,36,26,6,8,15,20,85
2014-11-10 00:00:00,atl,27,71,10,27,27,28,9,29,20,7,3,15,16,91,nyk,36,83,6,26,7,12,11,29,23,4,2,15,26,85
2014-11-11 00:00:00,sac,32,72,9,19,25,32,12,31,17,5,1,20,32,98,dal,38,80,10,27,20,24,9,24,23,8,8,11,29,106
2014-11-11 00:00:00,sas,46,93,10,25,11,15,8,28,28,9,1,8,19,113,gsw,38,70,7,20,17,20,1,37,23,5,4,19,16,100
2014-11-11 00:00:00,lal,41,87,7,22,13,17,15,23,22,8,6,13,22,102,mem,41,78,4,11,21,26,12,26,21,8,2,13,18,107
2014-11-11 00:00:00,okc,29,87,6,20,14,19,13,33,15,6,5,15,22,78,mil,33,81,3,15,16,24,14,37,18,5,6,16,22,85
2014-11-11 00:00:00,cho,35,75,7,16,23,27,6,32,16,5,3,13,16,100,por,40,93,8,25,14,16,15,33,25,6,4,12,21,102
2014-11-11 00:00:00,orl,39,81,12,25,10,16,6,33,26,8,5,16,24,100,tor,35,77,9,21,25,30,5,35,16,9,1,12,17,104
2014-11-12 00:00:00,uta,43,86,5,23,6,12,8,22,28,12,8,11,17,97,atl,39,76,9,20,13,18,13,33,23,8,4,18,12,100
2014-11-12 00:00:00,okc,40,82,10,24,19,22,8,33,23,1,3,8,13,109,bos,37,83,9,33,11,13,7,28,28,5,3,8,20,94
2014-11-12 00:00:00,por,45,88,16,33,24,29,12,34,30,7,9,14,21,130,den,39,90,8,23,27,33,15,32,21,10,2,12,24,113
2014-11-12 00:00:00,ind,30,80,8,26,13,15,16,37,13,5,5,15,17,81,mia,29,68,9,20,8,18,6,22,18,11,5,9,18,75
2014-11-12 00:00:00,hou,43,89,13,28,14,19,13,27,25,7,7,13,29,113,min,36,81,6,12,23,30,9,32,22,6,6,13,17,101
2014-11-12 00:00:00,lal,35,84,7,21,25,32,11,27,15,8,5,9,14,102,nop,45,82,8,19,11,18,8,36,27,3,12,13,24,109
2014-11-12 00:00:00,orl,33,70,6,12,25,32,4,33,20,4,1,10,19,97,nyk,37,86,8,23,13,14,11,29,17,2,6,7,27,95
2014-11-12 00:00:00,brk,35,74,9,21,25,32,8,29,17,9,4,19,25,104,pho,39,81,8,24,26,29,12,32,20,10,2,20,22,112
2014-11-12 00:00:00,det,38,81,9,22,18,22,7,32,19,5,6,13,25,103,was,40,83,3,11,24,33,11,35,27,10,6,11,22,107
2014-11-13 00:00:00,phi,23,77,7,27,17,33,18,28,9,7,4,27,24,70,dal,41,80,11,32,30,36,9,42,33,14,5,15,25,123
2014-11-13 00:00:00,brk,39,89,3,16,18,20,7,34,19,5,2,12,22,99,gsw,41,90,11,34,14,21,14,31,30,7,10,10,16,107
2014-11-13 00:00:00,sac,37,77,7,13,29,34,13,31,12,6,5,14,26,110,mem,39,77,6,9,27,34,8,22,24,9,4,9,25,111
2014-11-13 00:00:00,chi,37,77,4,15,22,32,13,35,26,7,7,19,18,100,tor,35,89,8,25,15,21,13,25,17,11,7,14,28,93
2014-11-14 00:00:00,mia,35,74,10,21,23,25,5,27,27,10,3,14,20,103,atl,42,75,11,28,19,23,3,33,33,10,5,13,20,114
2014-11-14 00:00:00,cle,43,85,8,23,28,37,8,32,22,5,5,11,21,122,bos,48,88,6,20,19,23,8,31,32,7,1,14,26,121
2014-11-14 00:00:00,phi,34,80,7,21,12,18,14,32,19,10,5,23,28,87,hou,29,78,7,34,23,37,13,34,16,17,11,21,25,88
2014-11-14 00:00:00,den,43,87,8,23,14,25,13,33,20,8,5,8,25,108,ind,34,84,8,22,11,22,11,31,17,2,7,13,19,87
2014-11-14 00:00:00,sas,33,80,10,23,17,20,7,37,28,9,2,10,23,93,lal,28,75,2,12,22,31,11,35,17,6,5,13,13,80
2014-11-14 00:00:00,min,29,72,3,14,30,41,11,26,13,5,3,22,17,91,nop,56,84,15,20,12,16,3,31,31,13,3,13,30,139
2014-11-14 00:00:00,uta,36,70,10,22,20,25,11,28,25,6,8,18,20,102,nyk,39,82,5,8,17,20,7,24,15,12,1,8,26,100
2014-11-14 00:00:00,det,38,89,11,31,9,15,14,41,18,8,5,16,17,96,okc,38,96,12,36,1,6,10,32,23,9,7,14,23,89
2014-11-14 00:00:00,mil,36,80,2,19,11,14,5,33,19,8,4,16,25,85,orl,35,80,10,24,21,27,10,35,22,7,3,15,15,101
2014-11-14 00:00:00,cho,39,91,7,16,18,19,14,32,21,5,3,7,15,103,pho,37,86,8,29,13,14,11,34,16,3,6,11,23,95
2014-11-15 00:00:00,ind,37,77,7,18,18,25,10,36,18,5,6,14,22,99,chi,35,83,4,17,16,23,10,24,18,6,7,13,19,90
2014-11-15 00:00:00,atl,40,90,3,22,11,13,11,26,26,6,8,18,12,94,cle,49,90,19,31,10,13,12,35,39,12,2,13,14,127
2014-11-15 00:00:00,min,43,86,7,17,24,29,12,29,24,2,2,17,30,117,dal,52,94,8,26,19,23,12,28,31,5,10,7,24,131
2014-11-15 00:00:00,cho,32,84,7,17,16,28,10,31,14,5,2,12,13,87,gsw,45,87,11,26,11,14,11,40,30,7,3,14,25,112
2014-11-15 00:00:00,pho,38,99,11,30,20,23,16,27,26,9,3,10,30,107,lac,36,68,14,29,34,43,4,43,24,5,12,20,26,120
2014-11-15 00:00:00,det,34,82,10,26,10,17,9,34,15,4,6,9,22,88,mem,32,86,4,15,27,33,18,35,18,5,4,8,18,95
2014-11-15 00:00:00,brk,35,89,1,19,16,17,12,31,15,7,2,9,24,87,por,33,78,11,26,20,27,13,34,26,6,3,14,16,97
